TreatmentID	#overlap	#sample	#True	#all	pvalue	-log10.pvalue	Ratio	q value	-log10.qvalue
BRD-K04623885_BIBR1532_HEPG2_6.0_h_80.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K04853698_LDN-193189_MCF7_3_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K04887706_Akti-1/2_A673_6.0_h_9.1_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K05104363_PD-184352_BT20_24_h_0.12_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K05350981_oligomycin c_VCAP_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K05673000_Dicloxacillin sodium salt hydrate_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K06569345_HG-5-88-01_HME1_3_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K06926592_-666_ASC_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K07061353_7909011_A549_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K07079548_-666_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K07212038_SELINIDIN_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K07303502_Arachidonyl trifluoro-methyl ketone_DV90_6.0_h_80.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K07667918_linsitinib_HEPG2_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K07888196_-666_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K08417745_SID 26681509_A549_6.0_h_88.8_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K08777248_-666_MCF7_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K08799216_pelitinib_A549_24_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K09499853_KU 0060648 trihydrochloride_HCC515_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K09661167_OSSK_645683_SKB_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K09778810_FGIN-1-27_HA1E_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K09951645_dabrafenib_MCF7_24_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K10554164_5374640_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K10906552_7887507_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K11072542_-666_MCF7_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K11147885_HTS 12526_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K11758216_-666_ASC_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K12040459_AT7867_A375_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K12168891_-666_VCAP_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K12502280_TG-101348_SKBR3_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K12762134_-666_RMUGS_6.0_h_11.1_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K12787259_CX-5461_HEPG2_24_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K13387373_Thonzonium bromide_PC3_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K13390322_AT-7519_A375_24_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K13566078_BMS-345541_HEPG2_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K13566078_BMS-345541_HS578T_3_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K14200658_-666_A549_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K14888893_minoxidil_HT29_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K15592317_CP466722_SKBR3_3_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K16331660_-666_VCAP_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K16472144_-666_PC3_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K16940042_-666_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K17588104_(-)-JQ1_HT29_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K18163752_-666_PC3_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K18757346_U-46619_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K19220233_JNK-9L_BT20_3_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K19227686_PHENOLPHTHALEIN_VCAP_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K19295594_-666_SW620_6.0_h_11.1_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K19499941_STOCK1S-53863_A549_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K20696416_NVP-AEW541_BT20_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K20742498_RS 39604 hydrochloride_HCC515_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K20755323_-666_HCC515_24.0_h_40.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K21025364_NVP-TAE226_A375_24_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K21025364_NVP-TAE226_MCF7_24_h_0.04_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K22546959_N-(4-(4-chloro-6-(3-methyl-1H-pyrazol-5-ylamino)pyrimidin-2-ylthio)phenyl)cyclopropanecarboxamide CT-07_MCF7_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K23657553_-666_VCAP_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K24156250_NCGC00182393-01_HT29_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K24859147_KIN001-242_HT29_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K25190777_KUC103670 KUC103670N_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K25340465_OSI-930_HEPG2_24_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K25373946_NCGC00012588-02_A549_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K25591257_-666_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K26664453_-666_PC3_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K26997899_D-64131_PC3_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K27305650_LY-294002_A549_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K27630390_-666_SKB_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K28143534_-666_HCC515_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K28360340_TW 37_PC3_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K29140223_NCGC00181920-01_A549_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K29733039_S1022_ASC_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K29733039_S1022_SKB_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K30189597_-666_NPC_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K30606628_KUC104233 KUC104233N_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K30707190_PNU 74654_NCIH596_6.0_h_80.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K32536677_AGK-2_HA1E_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K32710582_EI-247_PC3_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K32862555_NCGC00183412-01_HA1E_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K32944375_NCGC00184834-01_PC3_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K33583600_ISOLIQUIRITIGENIN_A673_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K33818169_-666_A549_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K35004659_-666_PC3_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K35716340_-666_VCAP_6.0_h_12.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K35960502_-666_HT29_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K36007650_-666_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K36737713_-666_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K37687095_AZD-8330_HA1E_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K37720887_SB-525334_HEPG2_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K40175214_-666_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K40175214_torin-1_MCF10A_3_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K40175214_torin-1_MCF7_3_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K40175214_torin-1_SKBR3_3_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K41895714_AS-605240_HA1E_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K41895714_AS-605240_MDAMB231_24_h_0.12_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K41925105_-666_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K42191735_buparlisib_BT20_24_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K42635745_Suloctidil_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K42918627_GSK-2126458_HME1_3_h_0.04_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K42918627_GSK-2126458_SKBR3_3_h_0.04_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K43782924_-666_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K44276885_-666_PC3_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K44432556_VU0418946-2_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K44849676_Capsazepine_HCC515_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K44978960_NCGC00010428-03_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K45399554_CAM-9-027 BRD-K45399554_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K45818044_-666_ASC_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K45878950_-666_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K45988865_-666_A549_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K46056750_AZD-7762_A549_24_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K46056750_AZD-7762_HEPG2_24_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K46056750_AZD-7762_HEPG2_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K46056750_AZD-7762_MCF7_24_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K46056750_HY-10992_PC3_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K46681113_(4-benzylpiperidin-1-yl)(4-(hydroxydiphenylmethyl)-1H-1,2,3-triazol-1-yl)methanone_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K47631482_BROMHEXINE HYDROCHLORIDE_HA1E_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K49669041_BX-912_BT20_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K49669041_HY-11005_ASC_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K50140147_NVP-TAE684_A375_24_h_0.12_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K50140147_NVP-TAE684_HEPG2_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K50140147_NVP-TAE684_MCF10A_3_h_0.12_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K50168500_canertinib_MCF7_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K51313569_HY-50767_HCC515_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K51318897_FENBENDAZOLE_PC3_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K51575138_TPCA-1_HT29_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K52099002_-666_MCF7_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K52321331_-666_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K52397688_Amperozide_HCC515_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K52512893_SC 19220_A549_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K52836380_AZD-7545-A_HT29_24.0_h_22.2_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K52911425_GDC-0941_HCC515_24_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K52911425_GDC-0941_MDAMB231_3_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K53414658_tivozanib_HCC515_24_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K53461563_-666_A549_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K53932786_2-Dichloromethyl-4-ethylsulfanyl-6-phenyl-[1,3,5]triazine MLS-0208612.0001_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K53932786_2-Dichloromethyl-4-ethylsulfanyl-6-phenyl-[1,3,5]triazine MLS-0208612.0001_HT29_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K55071917_-666_VCAP_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K56301217_A112550.cdx_PL21_6.0_h_11.1_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K56343971_vemurafenib_BT20_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K56429665_Calcipotriol_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K56614220_Clofazimine_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K57011718_UK 356618_MCF7_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K57282030_JW-7-24-1_MCF7_3_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K58070753_-666_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K58299615_Ro 90-7501_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K58347372_-666_ASC_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K58547240_7856827_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K59184148_SB 216763_HCC515_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K59256312_-666_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K59369769_tozasertib_HT29_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K59469039_-666_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K59962020_1-(3, 5-di-tert-butyl-4-hydroxyphenyl)-2-(2-(3-hydroxypropylamino)-5,6-dimethyl-1H-benzo[d]imidazol-1-yl)ethanone SP-5-111_MCF7_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K60219430_-666_A549_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K60219430_serdemetan_HT29_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K60762818_-666_A549_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K60895275_-666_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K61250553_Loperamide hydrochloride_RMUGS_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K61662457_CAY10594_HA1E_24.0_h_20.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K61829047_7b-cis_HCC15_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K63068307_HY-50847_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K63068307_ZSTK-474_MCF10A_3_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K63068307_ZSTK-474_MCF7_24_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K63511615_-666_HCC515_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K63675182_-666_A549_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K64634304_Retinoic acid_MCF7_24.0_h_40.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K64857848_XMD-885_MCF7_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K64881305_S1452_A549_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K64890080_BI-2536_SKBR3_3_h_0.04_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K66847579_WZ-7043_HA1E_24_h_1.11_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K66847579_WZ-7043_PC3_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K67844266_MLN4924_A549_6.0_h_11.1_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K67868012_PI-103_LNCAP_3_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K68007270_-666_VCAP_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K68065987_MK-2206_HME1_3_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K68174511_torin-2_BT20_3_h_0.12_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K68174511_torin-2_MDAMB231_3_h_0.04_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K68174511_torin-2_MDAMB231_3_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K69932463_AZD-8055_LNCAP_3_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K70281171_U 99194 maleate_VCAP_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K70401845_HY-50896_A375_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K70881766_Solanine alpha_HA1E_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K72414522_AZD-5438_MDAMB231_3_h_0.12_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K72451865_-666_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K72636697_QL-X-138_SKBR3_24_h_0.12_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K72636697_QL-X-138_SKBR3_3_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K73143528_NCGC00183399-01_A375_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K73395020_ARP 101_PC3_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K73789395_ZM 336372_HCC515_6.0_h_102.71_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K73789395_ZM 336372_VCAP_6.0_h_102.71_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K74305673_-666_A549_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K74402642_Chemistry 2804_HT115_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K74402642_Chemistry 2804_SW620_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K74486276_-666_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K74690444_-666_A549_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K74820615_Morantel tartrate_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K76908866_CP-724714_BT20_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K76951091_-666_HEPG2_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K77008974_S1266_PC3_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K77908580_entinostat_A375_24_h_0.12_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K77908580_entinostat_A375_24_h_0.37_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K78062244_-666_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K78167523_-666_HA1E_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K78431006_crizotinib_HCC515_24_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K78431006_crizotinib_HS578T_3_h_10_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K79254416_decitabine_PC3_24_h_0.12_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K79554012_-666_HT29_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K79759585_-666_A549_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K80346834_5661403_VCAP_24.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K81418486_vorinostat_HEPG2_24_h_3.33_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
BRD-K81709173_-666_MCF7_6.0_h_10.0_um	0	37	21	8706	0.085650228	1.067271477	0	0.137720539	0.861001285
